Epl.,Aufgaben-block,Aggregat,Kapitel,Einnahme /Ausgabe,Haupt-Gr.,Obergruppe,Gruppe,Titel.endn.,Finanzposition,Finanzstelle AOB,Zweckbestimmung,Funktion,Übertragbar,Leertitel,wgf Ansatz,Wegfall ab Gjahr,Deckungsring,E/A- Verknüpfung,E/A-Vermerk,Titelzuordnung,Aus Zuweisung,Sonderkenn-zeichen,Budget-titel = x,NSM-Titel = x,Zuwendungsanteil,Perskosten-anteil,Hafenanteil,Istergebnis VVVJ,Istergebnis VVJ,Reste VVJ ,"fortgeschr. Ansatz KM VJ (inkl. Nachbewilligung)","Nachbewilligungen KM VJ",Grundbew. GJ,"Ansatz KM GJ",VE GJ,Veränderung KM GJ ./. VJ,Ab-weichung in % ,Grundbew GJ+1,Ansatz KM GJ+1,VE GJ+1,Änd KM GJ+1./.GJ,Ab-weichung in % ,"15/26 LHO Merkmal, AöR",Personalkostenvolumen Zuwendung GJ,Zuwendungs-volumen VJ,Zuwendungs-volumen GJ,freies Merkmal
040,04002,21111,4100,AUS,4,43,432,91,04.0.4100.432.91,97.0.00000,"Kostenanteil an den Versorgungsbezügen der Beamtinnen, Beamte, Richterinnen und Richter ",018,,,,,,,,0020/KRD,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,"300,000 ","-105,000 ","347,000 ","347,000 ",0 ,"47,000 ",13.5,"353,000 ","353,000 ",0 ,"6,000 ",1.73,,0,0,0,
040,04002,21130,4100,AUS,4,43,432,93,04.0.4100.432.93,97.0.00000,"Versorgungsbezüge der Beamtinnen, Beamten, Richterinnen und Richter ",018,,,,,,,,0040/KRV,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,"-300,000 ","105,000 ","-347,000 ","-347,000 ",0 ,"-47,000 ",13.5,"-353,000 ","-353,000 ",0 ,"-6,000 ",1.73,,0,0,0,
040,04002,21111,4100,AUS,4,43,438,91,04.0.4100.438.91,97.0.00000,Kostenanteil an den Versorgungsbezügen der Arbeitnehmerinnen und Arbeitnehmer ,018,,,,,,,,0020/KRD,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,"227,000 ","-125,000 ","230,000 ","230,000 ",0 ,"3,000 ",1.3,"221,000 ","221,000 ",0 ,"-9,000 ",-3.91,,0,0,0,
040,04002,21130,4100,AUS,4,43,438,93,04.0.4100.438.93,97.0.00000,Versorgungsbezüge der Arbeitnehmerinnen und Arbeitnehmer ,018,,,,,,,,0040/KRV,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,"-227,000 ","125,000 ","-230,000 ","-230,000 ",0 ,"-3,000 ",1.3,"-221,000 ","-221,000 ",0 ,"9,000 ",-3.91,,0,0,0,
040,04002,21111,4100,AUS,4,44,441,91,04.0.4100.441.91,97.0.00000,Kostenanteil an den Beihilfen  ,840,,,,,,,,0020/KRD,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,"40,000 ","-14,000 ","46,000 ","46,000 ",0 ,"6,000 ",13.0,"47,000 ","47,000 ",0 ,"1,000 ",2.17,,0,0,0,
040,04002,21130,4100,AUS,4,44,446,93,04.0.4100.446.93,97.0.00000,"Beihilfen in Krankheitsfällen u.a. für Versorgungsempfängerinnen, Versorgungsempfänger ",018,,,,,,,,0040/KRV,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04002,21120,4100,AUS,4,45,459,92,04.0.4100.459.92,40.0.00000,Sonstige personalbezogene Sachausgaben  ,219,,X,,,,,,0032/KRN,,0000,,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04002,23100,4100,AUS,8,89,893,01,04.0.4100.893.01,40.0.00000,Zuschüsse für Investitionen im Bereich Arbeit und Integration ,253,X,X,,,,,,,,0000,,,100,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,11200,4110,EIN,2,23,231,01,04.0.4110.231.01,40.0.00000,"Zuweisung des Bundes für die Durchführung des Bundesprogrammes ""Toleranz fördern - Kompetenz stärken""",290,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,11200,4110,EIN,2,23,231,02,04.0.4110.231.02,40.0.00000,"Zuweisungen des Bundes für das Aktionsprogramm ""Sicher leben im Alter"" (SiliA) ",290,,X,,,,3EA10EINA,E = A,,,0000,,,000,000,000,"-90,903.05 ","-41,199.23 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,11200,4110,EIN,2,23,231,03,04.0.4110.231.03,40.0.00000,"Zuweisung des Bundes für Mobile Teams und Qualifikationsmaßnahmen im Rahmen des Modell- programms ""Freiwilligendienst aller Generationen""",219,,X,,,,3EA10EINA,E = A,,,0000,,,000,000,000,"-120,000.00 ","-120,000.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,11200,4110,EIN,2,23,233,01,04.0.4110.233.01,40.0.00000,Kostenerstattung durch kommunale Träger nach § 36 a SGB II ,219,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,11200,4110,EIN,2,23,236,01,04.0.4110.236.01,40.0.00000,Einnahmen zur Kostendeckung in Frauenhäusern  ,219,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,11200,4110,EIN,2,27,272,01,04.0.4110.272.01,40.0.00000,"Zuschuss der EU für das Projekt ""Aktiv gegen Zwangsheirat"" ",290,,X,,,,3EA10EINA,E = A,,,0000,,,000,000,000,0.00 ,"-50,162.23 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,11200,4110,EIN,2,28,282,01,04.0.4110.282.01,40.0.00000,Zweckgebundene Einnahmen für Projekte des Bürgerengagements und des Opferschutzes ,290,,X,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,21340,4110,AUS,5,53,531,07,04.0.4110.531.07,40.0.00000,Öffentlichkeitsarbeit für die Integration von Zuwanderern ,235,X,,,,KDK-040-4110-06,,,,,0000,X,,000,000,000,"62,484.73 ","60,834.50 ","45,849.24 ","43,000 ",0 ,"43,000 ","43,000 ",0 ,0 ,0.0,"43,000 ","43,000 ",0 ,0 ,0.00,,0,0,0,
040,04003,21340,4110,AUS,5,53,534,07,04.0.4110.534.07,40.0.00000,Aufwendungen für den Integrationsbeirat  ,235,X,,,,KDK-040-4110-06,,,,,0000,X,,000,000,000,"3,288.93 ","4,590.25 ","14,236.24 ","8,000 ",0 ,"8,000 ","8,000 ",0 ,0 ,0.0,"8,000 ","8,000 ",0 ,0 ,0.00,,0,0,0,
040,04003,21340,4110,AUS,5,53,534,08,04.0.4110.534.08,40.0.00000,Sachaufwendungen für Einbürgerungsfeiern  ,246,X,,X,2011,KDK-040-4110-06,,,,,0000,X,,000,000,000,"85,958.04 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,21340,4110,AUS,5,54,546,03,04.0.4110.546.03,40.0.00000,Aufwendungen im Zusammenhang mit der Verbesserung der Rahmenbedingungen zur Förderung des Bürger- engagements und der Selbsthilfe,219,X,,,,KDK-040-4110-06,,,,,0000,X,,000,000,000,"48,504.12 ","46,413.33 ","155,998.43 ","60,000 ",0 ,"60,000 ","60,000 ",0 ,0 ,0.0,"60,000 ","60,000 ",0 ,0 ,0.00,,0,0,0,
040,04003,21340,4110,AUS,6,67,671,01,04.0.4110.671.01,40.0.00000,"Erstattung an die Lawaetz-Stiftung für die Umsetzung des Projektes ""Aktiv gegen Zwangsheirat""",290,X,X,,,,3EA11AUS,A = E,,,0000,,,000,000,000,0.00 ,"12,262.23 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,21310,4110,AUS,6,68,681,43,04.0.4110.681.43,40.0.00000,Leistungen im Rahmen von Rückkehrprogrammen  ,290,X,,,,TIT-040-0000-43,,,,,2200,,,000,000,000,"191,659.07 ","253,178.46 ",0.00 ,"217,000 ",0 ,"217,000 ","217,000 ",0 ,0 ,0.0,"217,000 ","217,000 ",0 ,0 ,0.00,,0,0,0,
040,04003,21340,4110,AUS,6,68,682,02,04.0.4110.682.02,40.0.00000,Zuschüsse an öffentliche Unternehmen für Maßnahmen zur Integration von erwachsenen Zuwanderern ,290,X,X,,,,,,,,0000,X,,000,000,000,0.00 ,0.00 ,"17,630.00 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,21320,4110,AUS,6,68,684,01,04.0.4110.684.01,40.0.00000,Zuschüsse für den Betrieb von Frauenhäusern  ,290,X,,,,KDK-040-4110-06,3EMA11AUS,MA = E,,,0000,X,,100,065,000,"1,886,287.83 ","1,928,968.67 ","138,270.57 ","1,959,000 ",0 ,"1,959,000 ","1,959,000 ",0 ,0 ,0.0,"1,959,000 ","1,959,000 ",0 ,0 ,0.00,,"1,273,350","1,959,000","1,959,000",
040,04003,21320,4110,AUS,6,68,684,02,04.0.4110.684.02,40.0.00000,Förderung der Kinderbetreuung in Opferschutz- einrichtungen ,290,X,X,,,EDK-040-46,,,,,0000,X,,100,000,000,"297,984.00 ","297,984.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,21320,4110,AUS,6,68,684,03,04.0.4110.684.03,40.0.00000,Zuschuss für die Beratung und Betreuung von Opfern von Gewalt ,290,X,,,,KDK-040-4110-06,,,,,0000,X,,100,077,000,"1,156,249.74 ","1,224,387.61 ","907,703.15 ","1,451,000 ",0 ,"1,348,000 ","1,348,000 ",0 ,"-103,000 ",-7.6,"1,348,000 ","1,348,000 ",0 ,0 ,0.00,,"1,037,960","1,451,000","1,348,000",
040,04003,21320,4110,AUS,6,68,684,04,04.0.4110.684.04,40.0.00000,Zuschüsse für die Beratung gewalttätiger Personen sowie für Täter-Opfer-Ausgleiche ,290,X,,,,KDK-040-4110-06,,,,,0000,X,,100,079,000,"260,338.90 ","243,498.34 ",0.00 ,"197,000 ",0 ,"213,000 ","213,000 ",0 ,"16,000 ",7.5,"213,000 ","213,000 ",0 ,0 ,0.00,,"168,270","197,000","213,000",
040,04003,21320,4110,AUS,6,68,684,06,04.0.4110.684.06,40.0.00000,Förderung einer Koordinierungsstelle gegen Frauenhandel ,290,X,,,,KDK-040-4110-06,,,,,0000,X,,100,050,000,"101,979.77 ","112,669.46 ","4,825.52 ","98,000 ",0 ,"121,000 ","121,000 ",0 ,"23,000 ",19.0,"121,000 ","121,000 ",0 ,0 ,0.00,,"60,500","98,000","121,000",
040,04003,21320,4110,AUS,6,68,684,07,04.0.4110.684.07,40.0.00000,Aufwendungen im Zusammenhang mit der Verbesserung der Rahmenbedingungen zur Förderung des Bürgerengagements und der Selbsthilfe,219,X,,,,KDK-040-4110-06,,,,,0000,X,,100,080,000,"40,800.00 ","137,481.82 ","277,647.70 ","29,000 ",0 ,"148,000 ","148,000 ",0 ,"119,000 ",80.4,"148,000 ","148,000 ",0 ,0 ,0.00,,"118,400","29,000","148,000",
040,04003,21320,4110,AUS,6,68,684,08,04.0.4110.684.08,40.0.00000,"Zuschüsse für die Umsetzung des Aktionsprogramms ""Sicher leben im Alter"" (SiliA) ",290,X,X,,,,3EA11AUS,A = E,,,0000,,,100,000,000,"90,903.05 ","38,083.88 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,21320,4110,AUS,6,68,684,09,04.0.4110.684.09,40.0.00000,Zuschüsse für Mobile Teams und Qualifikations- maßnahmen im Rahmen des Modellprogramms Freiwilligendienst aller Generationen,219,X,X,,,,3EA11AUS,A = E,,,0000,X,,100,000,000,"120,000.00 ","120,000.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,21320,4110,AUS,6,68,684,11,04.0.4110.684.11,40.0.00000,Zuschüsse für Maßnahmen zur Integration von erwachsenen Zuwanderern ,236,X,,,,KDK-040-4110-06,,,,,0000,X,,100,085,000,"2,687,307.70 ","3,097,436.45 ","1,408,131.85 ","3,501,000 ",0 ,"3,084,000 ","3,084,000 ","300,000 ","-417,000 ",-13.5,"3,084,000 ","3,084,000 ","300,000 ",0 ,0.00,,"2,621,400","3,501,000","3,084,000",
040,04003,21320,4110,AUS,6,68,684,11,04.0.4110.684.11,88.0.00000,Zuschüsse für Maßnahmen zur Integration von erwachsenen Zuwanderern ,236,X,,,,KDK-040-4110-06,,,,,0000,X,,100,085,000,"-1,672.87 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04003,21320,4110,AUS,6,68,684,12,04.0.4110.684.12,40.0.00000,"Zuschüsse an Körperschaften, Verbände und Organisationen ",236,X,,,,KDK-040-4110-06,,,,,0000,X,,100,030,000,"119,844.77 ","120,574.04 ","104,082.31 ","121,000 ",0 ,"106,000 ","106,000 ",0 ,"-15,000 ",-14.2,"106,000 ","106,000 ",0 ,0 ,0.00,,"31,800","121,000","106,000",
040,04003,21320,4110,AUS,6,68,684,13,04.0.4110.684.13,40.0.00000,Zuschüsse für Beratung und Hilfen für Flüchtlinge und nicht bleibeberechtigte Zuwanderer ,236,X,,,,KDK-040-4110-06,,,,,0000,X,,100,080,000,"464,593.83 ","516,146.58 ","2,190,762.11 ","723,000 ",0 ,"723,000 ","723,000 ",0 ,0 ,0.0,"723,000 ","723,000 ",0 ,0 ,0.00,,"578,400","723,000","723,000",
040,04003,21320,4110,AUS,6,68,684,14,04.0.4110.684.14,40.0.00000,"Zuschüsse zur Durchführung des Bundesprogrammes ""Toleranz fördern - Kompetenz stärken"" ",290,X,,,,KDK-040-4110-06,3EMA11AUS,MA = E,,,0000,X,,100,000,000,0.00 ,0.00 ,0.00 ,"50,000 ",0 ,"50,000 ","50,000 ",0 ,0 ,0.0,"50,000 ","50,000 ",0 ,0 ,0.00,,0,"50,000","50,000",
040,04003,23100,4110,AUS,8,89,893,01,04.0.4110.893.01,40.0.00000,Zuschüsse für Investitionen im Bereich Opferschutz ,290,X,X,,,EDK-040-25,,,,,0000,,,100,075,000,"26,192.21 ","24,680.00 ","500,220.00 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,1,11,119,03,04.0.4120.119.03,40.0.00000,Rückzahlung nicht verbrauchter ESF-Mittel  ,253,,,X,2011,,,,,,0000,,,000,000,000,"-26,423.39 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,1,11,119,04,04.0.4120.119.04,40.0.00000,Rückzahlung nicht verbrauchter ESF-Mittel Förderperiode 2007 - 2013 ,610,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,"-21,130.70 ","-142,580.04 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,1,11,119,94,04.0.4120.119.94,40.0.00000,Rückzahlung nicht verbrauchter Zuschüsse  ,253,,X,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,1,11,119,98,04.0.4120.119.98,40.0.00000,Vermischte Einnahmen  ,253,,X,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,1,16,162,03,04.0.4120.162.03,40.0.00000,Zinsen aus Darlehen zur Existenzgründung kleinerer Betriebe ,253,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,"-80,589.04 ","-65,944.87 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,1,18,182,03,04.0.4120.182.03,40.0.00000,Rückflüsse von Darlehen zur Existenzgründung kleinerer Betriebe ,253,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,"-490,727.69 ","-500,919.96 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,1,18,182,03,04.0.4120.182.03,81.0.00000,Rückflüsse von Darlehen zur Existenzgründung kleinerer Betriebe ,253,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,-530.00 ,-670.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,1,18,182,03,04.0.4120.182.03,84.0.00000,Rückflüsse von Darlehen zur Existenzgründung kleinerer Betriebe ,253,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,"-5,236.22 ","-1,838.16 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,2,23,231,02,04.0.4120.231.02,40.0.00000,Zuweisungen des Bundes für die Begabtenförderung in der beruflichen Bildung ,253,,X,,,,3EA10EINA,E = A,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,2,23,231,06,04.0.4120.231.06,40.0.00000,"Zuweisungen des Bundes im Zusammenhang mit dem ""Anerkennungsberatungsgesetz"" ",253,,X,,,,3EA10EINA,E = A,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,2,23,235,02,04.0.4120.235.02,40.0.00000,Zuweisungen der Bundesagentur für Arbeit für Ein- gliederungszuschüsse für ältere Arbeitnehmer gem. §§ 217 - 224 SGB III,253,,X,,,,3EA10EINA,E = A,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,2,26,261,02,04.0.4120.261.02,40.0.00000,Erstattung von Kosten im Bereich Arbeitsmarkt- politik durch andere Behörden ,253,,X,,,,3EMA10EINA,E = MA,,,5300,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,2,27,272,01,04.0.4120.272.01,40.0.00000,Einnahmen aus Zahlungen des Europäischen Sozialfonds für arbeitsmarktpolitische Programme ,253,,,X,2011,,,,,,0000,,,000,000,000,"-1,154,623.81 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,2,27,272,02,04.0.4120.272.02,40.0.00000,Einnahmen aus Zahlungen des Europäischen Sozial- fonds für arbeitsmarktpolitische Programme Förderperiode 2007 - 2013,253,,,,,,,,,,0000,,,000,000,000,0.00 ,"-12,200,961.16 ",0.00 ,"-15,000,000 ",0 ,"-15,000,000 ","-15,000,000 ",0 ,0 ,0.0,"-15,000,000 ","-15,000,000 ",0 ,0 ,0.00,,0,0,0,
040,04004,11200,4120,EIN,2,28,282,05,04.0.4120.282.05,40.0.00000,Zuschüsse Dritter für Maßnahmen des Europäischen Sozialfonds (ESF) ,253,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,"-559,573.61 ","-1,256,034.07 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,21120,4120,AUS,4,42,429,07,04.0.4120.429.07,40.0.00000,Eingliederungzuschüsse für ältere Arbeitnehmer gem. §§ 217-224 SGB III ,253,X,X,,,EDK-040-05,3EA11AUS,A = E,,,0000,X,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,21120,4120,AUS,4,42,429,27,04.0.4120.429.27,40.0.00000,Personalkosten  für die Durchführung von Programmen im Rahmen des Europäischen Sozialfonds durch die Behörde für Justiz und Gleichstellung,253,X,X,,,EDK-040-05,,,,,0000,X,,000,100,000,"705,035.84 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,21340,4120,AUS,5,51,518,01,04.0.4120.518.01,40.0.00000,Miete für die vorübergehende Überlassung des Grundstücks Hein-Saß-Weg 28 ,610,,,X,2013,,,,,,0000,X,,000,000,000,0.00 ,0.00 ,"183,000.00 ",0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,21340,4120,AUS,5,54,547,04,04.0.4120.547.04,40.0.00000,Innovative und flankierende Maßnahmen der Arbeits- marktpolitik ,253,X,,,,EDK-040-05,,,,,0000,X,,000,000,000,0.00 ,"600,064.62 ",0.00 ,"1,754,000 ",0 ,"1,561,000 ","1,561,000 ","450,000 ","-193,000 ",-12.4,"1,565,000 ","1,565,000 ","450,000 ","4,000 ",0.26,,0,0,0,
040,04004,21340,4120,AUS,5,54,549,01,04.0.4120.549.01,40.0.00000,Globale Minderausgabe Zuwendungen  ,219,,,,,,,,,,0000,X,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,21320,4120,AUS,6,63,636,01,04.0.4120.636.01,40.0.00000,Förderung der nachhaltigen Integration durch Programme der BASFI ,253,,X,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,21320,4120,AUS,6,63,636,02,04.0.4120.636.02,40.0.00000,Integration Arbeitsloser in den Arbeitsmarkt durch Programme des Jobcenters team.arbeit.hamburg ,253,X,X,,,EDK-040-05,,,,,5300,X,,000,000,000,"9,635,367.34 ","1,497,985.05 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,21340,4120,AUS,6,68,681,02,04.0.4120.681.02,40.0.00000,Ausgaben für die Begabtenförderung in der beruf- lichen Bildung ,253,,X,,,,3EA11AUS,A = E,,,0000,X,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,21320,4120,AUS,6,68,682,01,04.0.4120.682.01,40.0.00000,Restrukturierungszuschuss für die Berufsförderungswerk Hamburg GmbH (BFW) ,253,,,,,,,,,,0000,X,,100,000,000,0.00 ,0.00 ,0.00 ,"4,550,000 ","4,550,000 ",0 ,0 ,0 ,"-4,550,000 ",0.0,0 ,0 ,0 ,0 ,0.00,,0,"4,550,000",0,
040,04004,21320,4120,AUS,6,68,683,01,04.0.4120.683.01,30.0.00000,Förderung der nachhaltigen Integration Arbeitsloser durch Programme der BASFI ,253,X,,,,EDK-040-05,3EMA11AUS,MA = E,,,0000,X,,060,080,000,"1,855,652.53 ","1,593,847.08 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,21320,4120,AUS,6,68,683,01,04.0.4120.683.01,40.0.00000,Förderung der nachhaltigen Integration Arbeitsloser durch Programme der BASFI ,253,X,,,,EDK-040-05,3EMA11AUS,MA = E,,,0000,X,,060,080,000,"13,519,672.60 ","14,367,265.20 ","823,185.37 ","14,784,000 ","-306,000 ","14,112,000 ","14,112,000 ","4,550,000 ","-672,000 ",-4.8,"13,772,000 ","13,772,000 ","4,550,000 ","-340,000 ",-2.41,,"11,289,600","8,870,400","8,467,200",
040,04004,21320,4120,AUS,6,68,683,01,04.0.4120.683.01,50.0.00000,Förderung der nachhaltigen Integration Arbeitsloser durch Programme der BASFI ,253,X,,,,EDK-040-05,3EMA11AUS,MA = E,,,0000,X,,060,080,000,"230,650.00 ","240,450.00 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
040,04004,21320,4120,AUS,6,68,683,02,04.0.4120.683.02,40.0.00000,Clusterorientierte Strukturpolitik  ,253,X,,,,EDK-040-05,,,,,0000,X,,055,050,000,0.00 ,0.00 ,0.00 ,"550,000 ",0 ,0 ,0 ,"550,000 ","-550,000 ",0.0,0 ,0 ,"550,000 ",0 ,0.00,,0,"302,500",0,
040,04004,21320,4120,AUS,6,68,684,03,04.0.4120.684.03,40.0.00000,Existenzgründungsberatung und  -coaching  ,253,X,,,,EDK-040-05,,,,,0000,X,,060,075,000,"496,186.28 ","441,728.86 ",0.00 ,"400,000 ",0 ,"400,000 ","400,000 ","100,000 ",0 ,0.0,"400,000 ","400,000 ","100,000 ",0 ,0.00,,"300,000","240,000","240,000",
040,04004,21320,4120,AUS,6,68,684,05,04.0.4120.684.05,40.0.00000,Zuschüsse für die Durchführung von Programmen im Rahmen des Europäischen Sozialfonds (ESF) Förderperiode 2007 - 2013,253,X,,,,EDK-040-05,3EMA11AUS,MA = E,,,0000,X,,095,082,000,"21,449,241.19 ","27,131,440.60 ",0.00 ,"1,000,000 ",0 ,0 ,0 ,"1,000,000 ","-1,000,000 ",0.0,0 ,0 ,"1,000,000 ",0 ,0.00,,0,"950,000",0,
040,04004,21320,4120,AUS,6,68,684,06,04.0.4120.684.06,40.0.00000,"Zuschüsse im Zusammenhang mit dem ""Anerkennungs- beratungsgesetz"" ",253,X,,,,EDK-040-05,3EA11AUS,A = E,,,0000,X,,075,075,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,"240,000 ","240,000 ",0 ,"240,000 ",0.00,,0,0,0,
